product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price
comp_7,computers_accessories,01-02-2017,4,1582.0448462697564,15.31,395.51,33,452,3,1373.15,4.4,114,16,3,0,2,2017,11.6194,3316,413.7,4.7,15.56,501.45,4.9,18.01,338.98,3.1,15.01,376.66
hb_5,health_beauty,01-11-2018,16,417.69674462588904,5.84,26.11,54,316,5,132.35,4.8,103,24,6,1,11,2018,15.9303,4393,28.25,4.9,5.72,35.75,4.9,5.57,21.38,4.1,5.81,25.12
hb_9,health_beauty,01-04-2018,5,118.11448900663049,7.1,23.62,55,347,2,281.98,4.8,104,22,10,0,4,2018,5.7037,3990,24.73,4.2,7.03,30.08,4.2,6.56,18.97,3.1,7.29,23.03
hb_7,health_beauty,01-05-2018,2,66.24887129985927,6.06,33.12,28,437,1,126.04,4.3,68,19,4,0,5,2018,10.424,3205,31.98,4.7,5.51,41.35,4.3,5.53,27.34,3.2,5.81,32.49
bed_6,bed_bath_table,01-09-2018,1,63.1852239463128,10.0,63.19,55,414,1,926.26,3.8,51,17,2,0,9,2018,7.032,4647,61.68,4.9,10.44,87.69,4.1,11.39,48.48,4.1,10.22,65.21
bed_10,bed_bath_table,01-03-2018,6,246.45031525615582,10.87,41.08,47,145,1,784.93,4.7,77,12,7,0,3,2018,8.9555,3163,41.17,4.3,11.41,54.2,4.1,9.79,33.17,4.1,10.14,40.46
comp_7,computers_accessories,01-01-2018,4,959.7787107559656,24.41,239.94,59,435,5,2059.47,4.2,83,24,2,0,1,2018,5.6995,4936,244.94,4.1,22.86,296.76,4.9,26.9,205.28,3.3,23.61,247.38
bed_8,bed_bath_table,01-11-2018,13,887.7597902652208,14.5,68.29,20,203,5,1134.81,4.1,83,11,2,1,11,2018,17.1126,4605,67.49,4.8,15.26,94.69,4.1,17.39,53.08,4.1,15.55,69.32
comp_10,computers_accessories,01-09-2017,5,724.7659498574188,45.5,144.95,30,445,1,4425.14,3.8,102,12,2,0,9,2017,5.5477,4998,142.75,3.8,43.54,186.65,4.5,46.07,118.89,4.2,48.15,146.13
bed_7,bed_bath_table,01-02-2018,4,158.3546916587342,13.04,39.59,42,442,4,1236.94,4.2,113,23,5,0,2,2018,6.7268,4060,36.03,4.1,13.14,57.38,4.9,15.2,28.31,3.4,12.95,39.78
bed_2,bed_bath_table,01-12-2017,15,1198.9629893732886,17.14,79.93,55,245,5,1438.93,3.6,159,16,7,1,12,2017,15.0811,4972,75.7,4.3,16.45,111.17,4.2,16.5,61.99,3.3,17.26,77.52
hb_8,health_beauty,01-04-2017,1,14.721355446066028,6.12,14.72,45,394,1,177.1,4.1,76,10,8,0,4,2017,8.2746,4036,15.22,4.3,6.64,19.89,4.5,6.32,12.02,3.6,6.67,15.13
bed_9,bed_bath_table,01-09-2017,3,216.6314378664348,10.54,72.21,38,274,1,642.49,3.5,141,13,10,0,9,2017,6.3221,4665,71.23,3.5,11.0,103.37,4.2,8.88,62.43,3.4,10.29,72.04
comp_7,computers_accessories,01-05-2018,2,976.4586661018884,15.95,488.23,56,347,2,1178.28,3.5,96,19,9,0,5,2018,8.1398,4836,498.78,4.1,17.14,601.65,4.7,14.94,406.14,4.0,14.42,499.73
comp_2,computers_accessories,01-01-2018,4,1701.091435655138,33.27,425.27,36,134,4,2948.06,4.6,172,12,5,0,1,2018,8.5852,4638,444.61,5.0,35.81,549.7,4.3,28.03,378.89,3.2,31.89,430.13
hb_9,health_beauty,01-07-2018,2,73.95501841889389,6.69,36.98,54,104,3,251.08,3.4,73,14,3,0,7,2018,5.6981,3817,37.89,4.5,6.65,44.41,4.5,6.5,30.62,4.4,6.31,37.04
comp_2,computers_accessories,01-12-2018,16,5163.804244061201,27.88,322.74,55,191,4,3944.07,4.1,90,16,5,1,12,2018,15.8852,4831,336.58,4.3,25.52,399.48,4.7,29.26,273.15,3.3,27.71,329.85
comp_4,computers_accessories,01-05-2017,1,258.1956304734281,34.48,258.2,51,477,2,3117.74,3.2,70,12,6,0,5,2017,9.7022,3423,253.61,5.0,37.57,325.59,4.1,40.45,230.8,3.5,36.85,256.09
bed_10,bed_bath_table,01-04-2017,3,185.1364636466314,9.59,61.71,42,179,1,829.03,3.3,40,7,9,0,4,2017,6.3071,4257,65.1,3.6,9.53,68.72,5.0,8.12,50.52,4.4,10.04,62.56
bed_8,bed_bath_table,01-09-2017,2,142.6727648396282,13.24,71.34,43,417,3,1074.33,3.8,136,23,6,0,9,2017,9.1077,4005,65.73,4.0,13.56,92.87,4.9,13.22,59.88,4.2,12.98,68.5
bed_7,bed_bath_table,01-09-2018,1,32.56671856618388,7.38,32.57,34,484,5,373.81,4.1,42,6,10,0,9,2018,10.1998,4636,31.79,3.7,6.84,40.22,4.9,8.28,27.47,3.3,7.24,32.1
hb_9,health_beauty,01-08-2017,3,75.91916248303099,6.73,25.31,42,301,2,247.75,3.0,127,8,10,0,8,2017,6.8405,3942,23.42,4.7,6.29,34.11,4.0,7.15,21.75,4.2,7.15,25.29
hb_1,health_beauty,01-12-2017,18,578.1029457149065,5.73,32.12,33,294,5,101.34,3.1,35,15,7,1,12,2017,16.0437,4254,33.4,4.1,6.01,40.12,4.4,5.34,30.05,3.9,6.16,30.66
hb_4,health_beauty,01-03-2018,2,29.494444508915763,6.05,14.75,37,341,5,146.37,3.0,97,16,4,0,3,2018,7.0033,4021,15.32,4.2,6.05,18.01,4.3,5.16,13.27,3.6,6.26,15.16
hb_6,health_beauty,01-04-2018,4,110.78012733277068,6.5,27.7,43,305,3,182.69,4.6,125,10,4,0,4,2018,6.7451,4179,26.04,4.3,6.18,34.83,4.3,5.3,22.83,3.5,6.82,26.44
comp_5,computers_accessories,01-04-2017,2,764.9859988254256,23.28,382.49,35,384,4,1877.18,3.1,107,11,4,0,4,2017,7.7157,4638,393.3,4.3,22.49,476.41,4.5,18.85,332.7,3.5,24.77,384.56
comp_1,computers_accessories,01-03-2018,4,856.8401147445434,22.25,214.21,31,315,4,2802.33,4.5,44,25,10,0,3,2018,11.7705,4093,209.88,4.3,23.62,265.26,4.8,19.71,189.27,4.1,23.58,210.91
comp_5,computers_accessories,01-06-2018,3,303.15858669550585,17.67,101.05,36,387,5,1690.44,3.4,22,17,3,0,6,2018,6.3163,4414,100.56,3.9,16.5,124.82,4.7,19.58,86.45,3.7,18.43,103.44
bed_5,bed_bath_table,01-01-2017,2,156.61780248345366,9.15,78.31,50,422,1,465.93,4.5,125,15,6,0,1,2017,5.8796,3739,83.34,4.4,9.49,92.54,4.0,8.46,57.73,4.0,8.26,74.65
hb_6,health_beauty,01-09-2018,1,30.520745850762154,7.54,30.52,21,310,1,262.97,3.7,99,24,5,0,9,2018,7.1476,4181,29.09,3.7,7.53,40.82,4.8,6.7,28.04,3.4,7.15,32.02
comp_5,computers_accessories,01-11-2017,20,6604.161735728992,19.62,330.21,42,266,5,1789.61,4.5,134,19,3,1,11,2017,24.4748,3780,344.25,5.0,18.37,401.1,4.8,18.36,296.22,3.3,19.31,339.91
comp_3,computers_accessories,01-05-2018,5,1575.046200406097,22.32,315.01,30,427,3,2859.4,4.0,117,25,8,0,5,2018,7.5567,4738,330.61,3.5,21.21,390.58,4.5,17.99,271.39,3.4,22.38,317.31
bed_6,bed_bath_table,01-02-2017,2,124.53456232506079,17.63,62.27,34,260,3,1410.9,4.5,177,14,6,0,2,2017,6.4001,4239,61.21,4.4,19.34,91.67,4.5,14.9,53.36,4.2,16.75,63.99
comp_8,computers_accessories,01-07-2018,4,1514.872822342946,48.25,378.72,43,482,5,4828.43,4.0,143,19,8,0,7,2018,7.471,3342,382.36,4.3,50.87,471.9,4.7,46.5,316.78,4.3,45.0,397.48
bed_4,bed_bath_table,01-01-2017,4,122.98999422084778,8.11,30.75,36,480,1,442.62,4.7,63,10,8,0,1,2017,10.6771,3210,33.15,4.1,8.26,36.83,4.5,8.59,26.01,4.5,7.39,30.97
bed_9,bed_bath_table,01-02-2018,5,270.34567793710687,14.54,54.07,23,113,4,1335.63,3.4,144,7,3,0,2,2018,6.0846,3537,49.51,4.9,13.59,71.6,4.3,14.63,41.44,3.4,13.69,54.6
comp_7,computers_accessories,01-03-2017,3,369.8013104651096,16.34,123.27,39,217,2,1355.72,4.8,198,14,9,0,3,2017,7.9601,4283,121.69,4.7,15.31,156.8,4.3,17.76,105.45,3.1,17.36,125.97
bed_1,bed_bath_table,01-03-2017,1,35.01206851337957,13.07,35.01,22,439,3,1175.53,3.3,93,20,9,0,3,2017,5.2912,4996,36.54,4.3,14.16,48.03,4.4,14.87,30.33,3.0,12.2,33.37
comp_3,computers_accessories,01-05-2018,1,463.2758382786011,16.9,463.28,54,190,5,2312.59,3.9,162,19,8,0,5,2018,11.5693,4072,444.6,3.9,18.16,584.02,4.6,17.68,391.54,3.8,15.52,460.73
comp_6,computers_accessories,01-11-2018,9,3906.8254470456536,46.91,434.09,50,376,2,4998.02,4.7,32,19,6,1,11,2018,17.2745,3749,451.17,4.6,51.03,556.65,4.1,37.76,351.75,4.0,44.94,423.39
hb_5,health_beauty,01-05-2017,2,36.18776347354185,5.9,18.09,20,100,5,132.72,4.5,44,16,6,0,5,2017,9.709,3960,18.14,4.6,6.09,23.31,4.2,6.1,15.87,3.9,5.88,18.18
comp_8,computers_accessories,01-01-2018,3,978.5476392889298,26.41,326.18,39,104,4,2967.16,3.4,84,24,5,0,1,2018,5.9512,4631,333.21,4.2,28.16,394.99,5.0,27.83,285.4,3.5,26.96,320.05
bed_4,bed_bath_table,01-09-2018,4,294.0800926211674,12.83,73.52,46,387,4,1391.79,4.7,111,12,4,0,9,2018,5.2339,4464,74.38,4.8,13.97,90.42,4.4,11.37,55.78,3.6,12.4,71.14
comp_7,computers_accessories,01-11-2018,13,3778.44563464487,22.39,290.65,34,234,1,3429.07,3.0,118,25,5,1,11,2018,22.6295,4058,301.28,3.9,20.6,349.71,4.3,19.49,251.23,3.0,24.22,276.36
comp_5,computers_accessories,01-12-2018,17,2734.6056310527124,42.35,160.86,54,237,4,3944.33,3.6,58,7,4,1,12,2018,21.7223,3279,167.49,4.3,38.96,207.39,4.9,36.26,139.21,3.3,42.84,165.11
hb_10,health_beauty,01-02-2018,4,67.85606953601874,6.48,16.96,48,239,5,204.84,4.6,135,11,7,0,2,2018,10.6694,3039,15.27,4.3,6.25,22.93,4.3,5.28,16.08,3.9,6.13,16.37
bed_3,bed_bath_table,01-01-2017,4,256.24185156430974,11.52,64.06,26,244,3,1084.6,3.9,42,19,2,0,1,2017,11.5544,3476,67.29,3.6,12.62,83.37,4.6,11.78,56.3,4.0,11.52,61.06
bed_8,bed_bath_table,01-03-2017,3,197.4260815434646,12.15,65.81,33,275,4,1034.77,4.2,89,20,7,0,3,2017,6.5489,3949,64.71,4.6,11.53,92.32,4.2,14.45,49.05,3.9,13.32,64.74
comp_2,computers_accessories,01-01-2018,1,189.0414546164951,37.49,189.04,29,128,3,3812.13,4.0,110,7,10,0,1,2018,6.1734,3962,184.53,3.6,35.03,236.53,4.1,39.18,157.28,3.1,39.39,179.98
bed_7,bed_bath_table,01-04-2018,6,447.2000027675722,8.11,74.53,20,162,2,599.25,3.0,108,19,5,0,4,2018,8.4512,4510,77.79,3.7,8.36,84.16,4.6,8.29,64.41,3.0,8.06,77.7
bed_2,bed_bath_table,01-04-2018,3,183.73837046826844,9.09,61.25,53,440,2,777.11,4.6,131,17,6,0,4,2018,11.0057,4917,64.67,4.1,8.6,86.58,4.2,10.55,49.23,4.3,9.19,61.96
hb_9,health_beauty,01-03-2017,3,65.2499888590928,6.28,21.75,53,162,3,168.58,3.5,133,25,6,0,3,2017,7.4119,3406,23.56,3.8,5.73,26.65,4.8,6.09,18.77,3.9,6.56,22.14
hb_2,health_beauty,01-01-2017,2,43.27391173710379,6.37,21.64,35,424,4,167.63,3.6,93,5,4,0,1,2017,10.9439,4626,21.1,3.5,6.86,28.73,4.2,7.46,18.92,4.1,6.7,20.99
hb_7,health_beauty,01-10-2017,2,51.276065229443944,5.56,25.64,35,104,1,108.55,4.3,158,20,4,0,10,2017,6.1174,3760,23.96,5.0,5.37,32.33,4.1,5.71,21.75,4.4,5.87,25.95
bed_8,bed_bath_table,01-04-2017,1,57.094008663810996,10.24,57.09,25,451,5,678.07,4.4,96,25,2,0,4,2017,11.7552,3122,52.43,4.7,9.61,78.31,4.3,10.29,48.25,3.5,10.98,56.94
hb_9,health_beauty,01-11-2017,15,411.2788922170592,6.84,27.42,26,164,4,249.89,3.6,69,15,10,1,11,2017,17.7457,4614,28.92,3.9,7.48,34.73,4.2,7.63,25.35,4.5,6.19,27.96
comp_4,computers_accessories,01-06-2018,2,232.39025946264354,21.91,116.2,21,452,4,2011.65,4.4,101,9,6,0,6,2018,9.1152,4840,115.07,4.5,23.85,150.3,4.8,17.9,93.09,3.7,21.47,113.99
bed_9,bed_bath_table,01-08-2018,4,196.83883698519548,10.93,49.21,38,377,4,841.6,3.7,58,23,4,0,8,2018,11.4556,4113,48.54,4.9,11.65,73.41,4.1,9.22,35.32,3.6,10.05,49.8
hb_5,health_beauty,01-06-2018,3,77.01359375701209,5.79,25.67,58,383,2,85.92,4.8,27,21,4,0,6,2018,8.3883,3920,23.14,4.7,5.36,32.43,5.0,5.23,23.14,4.1,6.27,24.99
hb_8,health_beauty,01-05-2018,3,57.85334212753802,7.36,19.28,20,497,5,277.06,3.4,107,10,2,0,5,2018,5.3748,4269,21.12,4.3,7.0,24.23,5.0,5.97,18.19,3.3,6.98,19.12
hb_6,health_beauty,01-10-2017,3,74.22141812419068,5.77,24.74,24,437,5,108.18,3.7,109,11,10,0,10,2017,5.623,4399,26.58,4.8,5.34,33.21,4.6,4.94,21.94,4.1,6.23,24.58
hb_10,health_beauty,01-09-2017,2,75.64537018896573,5.92,37.82,38,265,4,172.02,4.6,174,15,3,0,9,2017,9.8246,3197,37.98,4.1,5.45,49.08,4.6,6.82,33.54,4.3,6.46,39.21
comp_1,computers_accessories,01-11-2017,13,3277.254065349629,12.58,252.1,28,191,1,1008.56,3.9,61,8,9,1,11,2017,21.0632,3392,260.13,5.0,12.56,311.75,4.2,12.65,216.84,4.2,13.28,259.37
bed_8,bed_bath_table,01-01-2018,7,298.9762401733409,15.03,42.71,53,419,5,1149.63,4.0,75,6,7,0,1,2018,5.9132,3452,45.8,4.5,15.04,62.25,4.5,13.06,31.56,3.4,14.01,41.41
comp_1,computers_accessories,01-12-2017,12,1934.9445397065524,52.4,161.25,33,435,4,4891.91,4.7,30,19,2,1,12,2017,16.5397,3739,157.52,4.5,48.02,203.02,4.4,53.65,138.84,3.3,51.86,162.87
comp_6,computers_accessories,01-12-2018,19,7835.180624023702,17.51,412.38,23,415,3,2309.51,4.3,145,6,3,1,12,2018,16.0358,4708,426.42,4.2,18.93,508.2,4.4,16.01,364.49,3.8,17.35,405.96
hb_9,health_beauty,01-02-2017,9,295.08169515675525,6.4,32.79,26,151,2,223.44,3.7,146,17,5,0,2,2017,10.0127,3395,35.1,3.5,6.43,45.72,4.5,6.46,27.54,4.5,6.93,31.68
comp_10,computers_accessories,01-11-2017,10,2695.8247178530473,22.77,269.58,60,191,5,2475.53,3.6,152,18,3,1,11,2017,20.721,4569,265.82,3.6,22.71,345.03,4.4,20.5,229.79,4.0,23.99,262.7
comp_8,computers_accessories,01-10-2018,1,439.501080226094,12.4,439.5,47,153,2,1197.79,3.3,56,22,8,0,10,2018,7.2529,4033,417.96,4.4,11.57,568.59,4.5,12.85,379.18,3.4,11.25,419.16
hb_9,health_beauty,01-11-2017,15,482.60610021144583,5.36,32.17,58,326,3,56.59,3.2,90,22,7,1,11,2017,19.53,4730,31.0,4.3,5.17,43.73,4.4,5.68,27.82,3.7,5.49,32.32
hb_6,health_beauty,01-07-2018,3,93.5342955940458,7.22,31.18,58,223,5,234.95,3.1,149,11,8,0,7,2018,8.0259,4568,31.39,4.6,7.6,41.65,5.0,5.93,29.03,3.9,7.12,30.65
comp_6,computers_accessories,01-12-2018,14,4550.863070159331,17.7,325.06,48,329,4,1361.27,3.6,10,6,6,1,12,2018,22.3795,4220,324.38,3.7,17.47,393.47,4.4,18.23,279.96,3.9,18.58,325.38
bed_5,bed_bath_table,01-09-2017,1,72.9145667776553,7.23,72.91,20,253,2,425.79,4.4,64,15,2,0,9,2017,11.7078,4580,70.14,4.8,7.13,108.53,4.9,7.49,52.76,3.9,7.73,71.43
comp_2,computers_accessories,01-05-2017,5,2311.903838389289,20.97,462.38,22,335,3,2417.06,3.2,49,9,6,0,5,2017,5.8916,3751,480.92,4.8,22.24,600.01,4.1,23.3,411.6,3.9,20.59,451.01
comp_5,computers_accessories,01-04-2017,1,380.07530371762124,41.87,380.08,39,147,5,4438.92,4.8,112,23,5,0,4,2017,8.3174,4503,381.89,4.1,39.42,479.26,4.6,48.09,307.52,4.1,44.96,381.46
bed_8,bed_bath_table,01-12-2018,20,740.0645593589365,12.05,37.0,31,349,5,1202.25,3.7,34,24,6,1,12,2018,24.2908,3076,35.88,3.9,12.33,46.47,4.9,14.28,29.69,4.0,12.86,37.1
comp_2,computers_accessories,01-10-2018,5,1549.3768241869548,19.41,309.88,23,494,3,1833.31,4.8,99,18,8,0,10,2018,7.5782,4905,311.58,4.2,21.14,394.86,4.2,16.1,254.71,4.3,20.76,325.14
bed_7,bed_bath_table,01-04-2017,5,384.17198166678736,10.84,76.83,23,256,5,1115.27,4.8,20,15,10,0,4,2017,7.6766,4156,81.86,4.2,11.04,110.47,4.1,8.69,62.53,3.4,11.29,73.75
bed_3,bed_bath_table,01-06-2017,3,122.2533854034277,15.26,40.75,23,444,4,1390.66,4.9,124,24,10,0,6,2017,10.4026,3184,38.34,3.9,15.97,47.78,4.4,14.03,28.64,3.7,13.95,41.97
bed_7,bed_bath_table,01-07-2018,5,331.3530307982426,9.27,66.27,29,167,3,591.96,3.3,31,20,2,0,7,2018,11.1792,4122,60.55,5.0,8.52,98.22,4.6,9.74,48.95,3.8,9.57,63.73
hb_7,health_beauty,01-05-2017,2,37.232754267641695,6.17,18.62,52,322,2,188.75,4.4,44,20,10,0,5,2017,5.2629,3405,20.26,3.8,6.18,25.18,4.9,6.65,17.61,3.6,6.02,18.53
hb_9,health_beauty,01-07-2017,3,87.06006906743892,5.58,29.02,59,476,5,94.26,3.4,73,12,3,0,7,2017,9.2736,3545,28.23,3.7,5.89,39.77,4.2,5.64,26.51,3.7,5.67,30.11
hb_2,health_beauty,01-06-2017,3,70.59684646423737,7.34,23.53,46,316,3,266.94,3.7,99,11,7,0,6,2017,8.9044,3705,21.25,4.6,6.67,30.25,4.4,7.94,20.97,3.3,7.77,23.84
comp_5,computers_accessories,01-11-2017,14,3379.8735835442876,25.33,241.42,30,279,5,3350.25,3.0,123,24,4,1,11,2017,21.9831,3902,241.0,4.0,26.6,304.12,4.8,22.32,204.54,4.4,25.35,251.49
bed_6,bed_bath_table,01-04-2017,4,264.4866846044826,11.74,66.12,29,487,1,1148.12,3.7,38,6,5,0,4,2017,10.0129,4943,60.63,4.1,11.38,78.55,4.8,9.84,46.4,3.5,12.53,63.26
comp_1,computers_accessories,01-03-2018,3,1483.5802107264155,48.72,494.53,41,455,1,4769.37,4.4,88,19,9,0,3,2018,10.4347,3046,474.18,4.4,52.51,607.84,4.7,42.9,414.04,3.6,48.66,472.53
hb_4,health_beauty,01-04-2017,3,41.57195347171906,6.97,13.86,54,367,3,288.66,3.5,150,20,4,0,4,2017,11.4732,4423,14.4,4.3,7.62,18.03,4.6,8.05,11.14,4.0,6.93,14.35
comp_7,computers_accessories,01-11-2017,7,3132.1588774290108,24.84,447.45,57,439,5,2885.47,4.3,21,13,4,1,11,2017,20.8742,3123,438.13,4.7,23.75,542.71,4.6,26.91,396.23,3.2,26.4,452.2
hb_1,health_beauty,01-04-2018,1,20.1858675739208,7.52,20.19,49,435,1,287.38,4.1,27,17,6,0,4,2018,11.7867,4357,18.6,4.1,6.87,26.27,4.6,7.78,16.41,3.4,8.14,19.79
comp_1,computers_accessories,01-06-2017,4,1270.019929469849,22.98,317.5,38,432,4,2798.9,4.6,69,17,10,0,6,2017,5.5655,5000,304.81,3.6,24.61,410.6,4.1,26.05,265.9,3.5,23.49,306.48
comp_8,computers_accessories,01-02-2018,5,931.8764080402701,16.65,186.38,58,372,1,1264.67,3.5,57,11,10,0,2,2018,9.1213,4979,179.44,3.5,17.15,229.47,4.2,19.25,158.69,4.3,15.24,179.04
hb_1,health_beauty,01-09-2017,1,28.27667988308064,6.52,28.28,35,371,3,173.79,3.4,95,20,8,0,9,2017,7.2738,4524,27.0,4.8,6.42,37.99,4.6,7.49,25.14,4.3,6.35,27.45
bed_6,bed_bath_table,01-01-2018,1,51.65401018010656,14.98,51.65,42,420,3,1230.18,4.3,70,21,6,0,1,2018,5.1807,4662,48.47,4.0,14.44,75.51,4.3,16.06,38.2,3.1,16.26,50.22
bed_7,bed_bath_table,01-11-2018,20,771.522693787187,17.76,38.58,21,384,3,1499.61,4.1,67,9,7,1,11,2018,23.7493,4837,40.67,4.8,17.11,45.88,4.5,17.66,27.63,3.5,19.16,37.29
hb_2,health_beauty,01-11-2017,12,327.6874327161905,5.76,27.31,44,366,5,87.38,3.9,170,12,8,1,11,2017,24.4656,3492,28.17,4.9,6.03,33.83,4.5,5.92,23.45,4.0,5.87,28.34
comp_5,computers_accessories,01-03-2018,6,1319.7257761339317,28.39,219.95,58,268,4,2427.55,4.4,148,9,5,0,3,2018,11.0904,4336,213.66,3.9,28.75,264.78,4.5,24.27,176.91,3.9,27.33,210.11
bed_3,bed_bath_table,01-10-2017,7,434.5216291725007,19.05,62.07,39,452,5,1438.39,4.4,44,18,4,0,10,2017,8.5888,4343,66.75,3.6,20.6,85.07,4.5,18.74,47.88,3.8,17.71,61.88
comp_2,computers_accessories,01-03-2018,6,637.1579019300368,41.66,106.19,55,372,1,4324.51,4.8,57,15,4,0,3,2018,10.0982,4489,103.78,4.6,40.57,127.46,4.7,34.0,89.37,3.6,40.88,102.66
bed_7,bed_bath_table,01-06-2018,5,183.34530915943571,8.05,36.67,39,326,3,327.7,4.6,48,11,3,0,6,2018,7.4245,3269,37.8,3.6,7.39,52.1,4.0,7.52,32.92,3.8,8.1,35.82
bed_10,bed_bath_table,01-01-2018,1,48.41313949359566,17.68,48.41,56,413,2,1393.92,5.0,162,12,5,0,1,2018,7.8576,4407,44.01,4.0,17.26,59.07,4.6,19.22,39.03,3.6,19.11,48.7
bed_8,bed_bath_table,01-06-2017,6,374.0018259479715,12.88,62.33,28,357,5,840.47,4.5,130,25,7,0,6,2017,7.3262,3376,67.98,4.0,13.48,88.38,4.1,14.37,44.13,3.8,12.34,63.3
hb_3,health_beauty,01-08-2018,5,81.42293340793996,6.44,16.28,30,198,2,210.4,4.3,18,18,2,0,8,2018,11.1362,4895,14.76,3.5,6.73,20.95,4.8,6.18,14.42,3.7,6.9,16.73
hb_4,health_beauty,01-07-2017,7,138.0349823779232,6.02,19.72,33,133,2,122.04,3.9,122,24,9,0,7,2017,7.1695,4408,20.42,4.0,6.46,25.88,4.9,4.87,16.26,3.9,5.86,19.55
hb_7,health_beauty,01-08-2017,4,77.18077258332139,6.98,19.3,45,497,1,258.01,3.1,165,17,7,0,8,2017,9.7047,3807,21.0,3.8,6.96,23.85,4.1,7.94,17.35,4.1,7.6,19.67
comp_9,computers_accessories,01-12-2017,19,6114.295423251334,44.79,321.81,26,331,4,4761.61,5.0,20,12,10,1,12,2017,15.3079,4101,325.03,3.6,46.29,417.61,4.3,47.3,278.11,3.9,41.69,312.37
hb_9,health_beauty,01-12-2017,23,318.4786636396041,6.43,13.85,44,364,1,205.41,4.2,58,14,9,1,12,2017,19.8806,3815,13.2,4.6,6.94,18.93,4.9,7.14,11.76,3.3,5.82,13.69
hb_3,health_beauty,01-05-2018,4,125.24651769259577,5.6,31.31,47,250,5,85.39,4.5,23,21,4,0,5,2018,6.7412,3949,32.32,4.9,5.5,37.85,4.4,6.05,28.98,4.4,5.34,31.12
comp_9,computers_accessories,01-08-2017,4,1375.5097109984617,44.21,343.88,27,192,5,4183.89,3.3,188,22,4,0,8,2017,8.5715,3805,330.49,4.1,41.44,434.24,4.8,43.76,281.52,3.5,42.98,355.99
hb_1,health_beauty,01-06-2018,1,31.53603553393791,6.3,31.54,31,332,5,188.44,4.8,192,11,9,0,6,2018,11.6672,3184,34.04,3.9,6.01,43.53,4.3,6.58,26.78,3.7,6.58,32.78
hb_2,health_beauty,01-06-2017,2,32.268003211854534,6.42,16.13,25,158,4,218.55,3.6,172,16,3,0,6,2017,5.6298,4072,17.53,4.4,6.83,20.21,4.8,5.81,13.27,3.4,7.02,15.34
